valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto
somatutando.com.br,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:03 UTC
rebelnovastudio.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:02 UTC
releasefintech.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:02 UTC
pyrostop-cm.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:01 UTC
quad-douro.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:01 UTC
rafamolla.es,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:01 UTC
npgbuilders.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:00 UTC
ocimex.co.uk,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:00 UTC
osanna-jewelry.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:00 UTC
ovation-scientific.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:00 UTC
portugal.embajada.gob.ve,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:51:00 UTC
meetphyllis.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
mrglassshop.ir,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
ms2designstudio.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
mtsn2muaraenim.sch.id,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
mudsquad.io,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
natur-edulis.fr,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
newsoverday.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
nitrofactory.pe,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:59 UTC
leonleatherworks.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
lichsuvanhoa.net,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
lifemattersgroup.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
limpiezaslaso.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
londonestateagency.co.uk,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
marathonspiritueldefes.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
matechplus.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:58 UTC
yocineapk.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:09 UTC
zeyndekor.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:09 UTC
zhangyuge.xyz,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:09 UTC
www.ybl.beauty,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:08 UTC
www.yelkenapartoren.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:08 UTC
yakresume.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:08 UTC
www.maiobarbistro.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:07 UTC
www.osolutionsllc.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:07 UTC
www.helioslegal.co.uk,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:06 UTC
www.highlandmaskin.se,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:06 UTC
www.infinitycaravans.co.nz,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:06 UTC
www.cosmos-yopougon.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:05 UTC
uzmakhanmd.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:04 UTC
venezianasbrasil.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:04 UTC
winemaster-hk.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:04 UTC
upeace-africa.org,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:02 UTC
tjabeidacomercial.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:01 UTC
topeventsvip.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:01 UTC
trioximed.com.br,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:01 UTC
tupuriacademy.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:01 UTC
thecompanycarcollection.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thefitx.in,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thegearmesh.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thegoodelectric.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thelastminutechef.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thietkewebtv.com,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
thirstea.com.cn,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:50:00 UTC
metrix-getrix.icu,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:49:01 UTC
otter-trioor-m8jr9.space,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:49:01 UTC
pageglance.icu,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:49:01 UTC
carwowk872.life,domain,IClickFix,media,55,100,,ThreatFox,2026-09-07 04:49:00 UTC
